,missing_dates
13800,2013-11-06 15:56:46
13801,2013-11-06 15:57:08
13802,2013-11-06 15:57:01
13803,2013-11-06 15:58:54
13804,2013-11-06 15:58:41
13805,2013-11-06 15:59:40
13806,2013-11-06 16:03:06
13807,2013-11-06 16:04:49
13808,2013-11-06 16:05:14
13809,2013-11-06 16:10:14
13810,2013-11-06 16:08:21
13811,2013-11-06 16:09:06
13812,2013-11-06 16:09:14
13813,2013-11-06 16:11:00
13814,2013-11-06 16:12:27
13815,2013-11-06 16:12:09
13816,2013-11-06 16:13:27
13817,2013-11-06 16:17:07
13818,2013-11-06 16:16:05
13819,2013-11-06 16:15:46
13820,2013-11-06 16:21:25
13821,2013-11-06 16:21:19
13822,2013-11-06 16:22:00
13823,2013-11-06 16:27:38
13824,2013-11-06 16:31:38
13825,2013-11-06 16:29:39
13826,2013-11-06 16:31:52
13827,2013-11-06 16:39:05
13828,2013-11-06 16:38:26
13829,2013-11-06 16:42:26
13830,2013-11-06 16:50:45
13831,2013-11-06 16:52:45
13832,2013-11-06 16:54:58
13833,2013-11-06 16:54:59
13834,2013-11-06 16:55:43
13835,2013-11-06 16:58:49
13836,2013-11-06 17:02:33
13837,2013-11-06 17:06:54
13838,2013-11-06 17:06:55
13839,2013-11-06 17:09:11
13840,2013-11-06 17:17:11
13841,2013-11-06 17:16:15
13842,2013-11-06 17:16:38
13843,2013-11-06 17:17:44
13844,2013-11-06 17:29:09
13845,2013-11-06 17:33:30
13846,2013-11-06 17:41:43
13847,2013-11-06 17:43:53
13848,2013-11-06 17:42:20
13849,2013-11-06 17:43:03
13850,2013-11-06 17:45:38
13851,2013-11-06 17:56:34
13852,2013-11-06 17:57:51
13853,2013-11-06 17:57:40
13854,2013-11-06 18:01:36
13855,2013-11-06 18:03:57
13856,2013-11-06 18:05:02
13857,2013-11-06 18:13:46
13858,2013-11-06 18:20:19
13859,2013-11-06 18:29:05
13860,2013-11-06 18:29:54
13861,2013-11-06 18:32:08
13862,2013-11-06 18:31:38
13863,2013-11-06 18:35:45
13864,2013-11-06 18:42:21
13865,2013-11-06 18:41:40
13866,2013-11-06 18:44:15
13867,2013-11-06 18:43:41
13868,2013-11-06 18:45:29
13869,2013-11-06 18:45:41
13870,2013-11-06 18:51:03
13871,2013-11-06 18:52:28
13872,2013-11-06 18:58:02
13873,2013-11-06 19:03:19
13874,2013-11-06 19:07:15
13875,2013-11-06 19:08:26
13876,2013-11-06 19:17:27
13877,2013-11-06 19:19:01
13878,2013-11-06 19:20:38
13879,2013-11-06 19:19:24
13880,2013-11-06 20:02:32
13881,2013-11-06 19:46:59
13882,2013-11-06 20:04:15
13883,2013-11-06 20:04:56
13884,2013-11-06 20:07:04
13885,2013-11-06 20:06:47
13886,2013-11-06 20:19:50
13887,2013-11-06 20:26:45
13888,2013-11-06 20:27:56
13889,2013-11-06 20:32:47
13890,2013-11-06 20:35:24
13891,2013-11-06 20:35:53
13892,2013-11-06 20:39:13
13893,2013-11-06 20:41:13
13894,2013-11-06 20:49:09
13895,2013-11-06 21:16:04
13896,2013-11-06 21:38:50
13897,2013-11-06 21:47:01
13898,2013-11-06 21:49:51
13899,2013-11-06 21:59:03
13900,2013-11-06 22:07:29
13901,2013-11-06 22:05:55
13902,2013-11-06 22:08:53
13903,2013-11-06 22:14:52
13904,2013-11-06 22:24:39
13905,2013-11-06 22:30:37
13906,2013-11-06 22:37:41
13907,2013-11-06 22:55:57
13908,2013-11-06 22:58:00
13909,2013-11-06 23:01:27
13910,2013-11-06 23:07:18
13911,2013-11-06 23:24:17
13912,2013-11-06 23:26:00
13913,2013-11-07 00:13:21
13914,2013-11-07 00:22:14
13915,2013-11-07 00:23:16
13916,2013-11-07 00:31:07
13917,2013-11-07 00:43:36
13918,2013-11-07 01:11:49
13919,2013-11-07 01:15:39
13920,2013-11-07 01:13:11
13921,2013-11-07 01:19:06
13922,2013-11-07 01:43:45
13923,2013-11-07 02:35:18
13924,2013-11-07 02:40:22
13925,2013-11-07 02:43:28
13926,2013-11-07 02:44:15
13927,2013-11-07 02:53:35
13928,2013-11-07 02:59:35
13929,2013-11-07 03:02:47
13930,2013-11-07 03:12:49
13931,2013-11-07 03:23:51
13932,2013-11-07 03:24:59
13933,2013-11-07 03:26:44
13934,2013-11-07 03:34:27
13935,2013-11-07 03:38:28
13936,2013-11-07 04:51:01
13937,2013-11-07 04:25:10
13938,2013-11-07 04:28:12
13939,2013-11-07 04:59:56
13940,2013-11-07 05:22:44
13941,2013-11-07 05:11:50
13942,2013-11-07 05:45:29
13943,2013-11-07 05:46:41
13944,2013-11-07 05:52:34
13945,2013-11-07 06:28:36
13946,2013-11-07 06:44:51
13947,2013-11-07 07:08:19
13948,2013-11-07 07:23:21
13949,2013-11-07 07:48:34
13950,2013-11-07 08:01:01
13951,2013-11-07 08:09:57
13952,2013-11-07 08:14:58
13953,2013-11-07 08:34:31
13954,2013-11-07 08:39:14
13955,2013-11-07 08:41:30
13956,2013-11-07 08:54:44
13957,2013-11-07 09:04:59
13958,2013-11-07 09:03:36
13959,2013-11-07 09:08:58
13960,2013-11-07 11:09:33
13961,2013-11-07 09:09:52
13962,2013-11-07 09:10:12
13963,2013-11-07 09:10:57
13964,2013-11-07 09:11:36
13965,2013-11-07 09:17:10
13966,2013-11-07 09:20:10
13967,2013-11-07 09:32:42
13968,2013-11-07 09:33:53
13969,2013-11-07 09:35:21
13970,2013-11-07 09:38:23
13971,2013-11-07 09:37:13
13972,2013-11-07 09:38:37
13973,2013-11-07 09:39:41
13974,2013-11-07 09:41:02
13975,2013-11-07 09:41:05
13976,2013-11-07 09:44:10
13977,2013-11-07 09:53:47
13978,2013-11-07 09:58:08
13979,2013-11-07 09:59:19
13980,2013-11-07 10:02:20
13981,2013-11-07 10:05:26
13982,2013-11-07 10:07:46
13983,2013-11-07 10:06:49
13984,2013-11-07 10:16:17
13985,2013-11-07 10:19:33
13986,2013-11-07 10:23:47
13987,2013-11-07 10:25:39
13988,2013-11-07 10:34:47
13989,2013-11-07 10:37:04
13990,2013-11-07 10:43:00
13991,2013-11-07 10:55:48
13992,2013-11-07 10:57:32
13993,2013-11-07 10:58:02
13994,2013-11-07 11:02:44
13995,2013-11-07 11:05:56
13996,2013-11-07 11:07:13
13997,2013-11-07 11:08:25
13998,2013-11-07 11:08:00
13999,2013-11-07 11:11:56
14000,2013-11-07 11:12:45
14001,2013-11-07 11:15:26
14002,2013-11-07 11:31:16
14003,2013-11-07 11:46:22
14004,2013-11-07 12:04:18
14005,2013-11-07 12:05:22
14006,2013-11-07 12:12:31
14007,2013-11-07 12:19:19
14008,2013-11-07 12:25:26
14009,2013-11-07 12:25:30
14010,2013-11-07 12:26:34
14011,2013-11-07 12:27:47
14012,2013-11-07 12:46:48
14013,2013-11-07 12:36:23
14014,2013-11-07 13:04:56
14015,2013-11-07 12:48:01
14016,2013-11-07 12:58:01
14017,2013-11-07 13:22:10
14018,2013-11-07 13:05:46
14019,2013-11-07 13:08:39
14020,2013-11-07 13:17:31
14021,2013-11-07 13:17:06
14022,2013-11-07 13:25:11
14023,2013-11-07 13:23:29
14024,2013-11-07 13:29:10
14025,2013-11-07 13:24:51
14026,2013-11-07 13:37:18
14027,2013-11-07 13:32:00
14028,2013-11-07 13:34:33
14029,2013-11-07 13:34:15
14030,2013-11-07 13:39:12
14031,2013-11-07 13:42:27
14032,2013-11-07 13:52:40
14033,2013-11-07 13:55:02
14034,2013-11-07 13:57:32
14035,2013-11-07 13:57:24
14036,2013-11-07 13:59:38
14037,2013-11-07 14:03:32
14038,2013-11-07 14:05:03
14039,2013-11-07 14:05:49
14040,2013-11-07 14:17:18
14041,2013-11-07 14:09:44
14042,2013-11-07 14:21:43
14043,2013-11-07 14:23:20
14044,2013-11-07 14:28:23
14045,2013-11-07 14:27:35
14046,2013-11-07 14:28:51
14047,2013-11-07 14:31:01
14048,2013-11-07 14:31:09
14049,2013-11-07 14:33:51
14050,2013-11-07 14:34:52
14051,2013-11-07 14:35:31
14052,2013-11-07 14:36:27
14053,2013-11-07 14:37:33
14054,2013-11-07 14:38:36
14055,2013-11-07 14:42:30
14056,2013-11-07 14:46:24
14057,2013-11-07 14:47:06
14058,2013-11-07 15:01:20
14059,2013-11-07 14:54:10
14060,2013-11-07 14:58:14
14061,2013-11-07 14:59:00
14062,2013-11-07 14:58:34
14063,2013-11-07 15:00:38
14064,2013-11-07 15:01:52
14065,2013-11-07 15:03:27
14066,2013-11-07 15:04:16
14067,2013-11-07 15:04:51
14068,2013-11-07 15:06:03
14069,2013-11-07 15:06:06
14070,2013-11-07 15:09:01
14071,2013-11-07 15:12:31
14072,2013-11-07 15:12:27
14073,2013-11-07 15:12:49
14074,2013-11-07 15:12:33
14075,2013-11-07 15:15:49
14076,2013-11-07 15:15:22
14077,2013-11-07 15:17:57
14078,2013-11-07 15:21:03
14079,2013-11-07 15:21:45
14080,2013-11-07 15:23:09
14081,2013-11-07 15:24:36
14082,2013-11-07 15:24:44
14083,2013-11-07 16:19:04
14084,2013-11-07 15:28:07
14085,2013-11-07 15:30:42
14086,2013-11-07 15:36:08
14087,2013-11-07 15:36:47
14088,2013-11-07 15:37:03
14089,2013-11-07 15:37:56
14090,2013-11-07 15:38:13
14091,2013-11-07 15:40:15
14092,2013-11-07 15:43:17
14093,2013-11-07 15:46:27
14094,2013-11-07 15:54:10
14095,2013-11-07 15:55:46
14096,2013-11-07 15:57:40
14097,2013-11-07 15:56:48
14098,2013-11-07 15:57:34
14099,2013-11-07 15:57:37
14100,2013-11-07 16:01:07
14101,2013-11-07 16:04:42
14102,2013-11-07 16:05:59
14103,2013-11-07 16:06:21
14104,2013-11-07 16:07:16
14105,2013-11-07 16:07:28
14106,2013-11-07 16:08:31
14107,2013-11-07 16:11:00
14108,2013-11-07 16:11:19
14109,2013-11-07 16:11:49
14110,2013-11-07 16:12:47
14111,2013-11-07 16:14:45
14112,2013-11-07 16:16:55
14113,2013-11-07 16:16:23
14114,2013-11-07 16:21:25
14115,2013-11-07 16:23:01
14116,2013-11-07 16:24:29
14117,2013-11-07 16:25:58
14118,2013-11-07 16:25:50
14119,2013-11-07 16:27:22
14120,2013-11-07 16:28:15
14121,2013-11-07 16:28:22
14122,2013-11-07 16:34:29
14123,2013-11-07 16:45:44
14124,2013-11-07 16:50:00
14125,2013-11-07 16:53:43
14126,2013-11-07 16:59:53
14127,2013-11-07 17:06:51
14128,2013-11-07 17:14:35
14129,2013-11-07 17:13:58
14130,2013-11-07 17:20:37
14131,2013-11-07 17:25:49
14132,2013-11-07 17:24:59
14133,2013-11-07 17:27:04
14134,2013-11-07 17:32:47
14135,2013-11-07 17:34:48
14136,2013-11-07 17:37:55
14137,2013-11-07 17:42:52
14138,2013-11-07 17:44:16
14139,2013-11-07 17:52:57
14140,2013-11-07 17:56:43
14141,2013-11-07 17:58:34
14142,2013-11-07 18:00:37
14143,2013-11-07 18:03:47
14144,2013-11-07 18:07:14
14145,2013-11-07 18:08:23
14146,2013-11-07 18:11:42
14147,2013-11-07 18:14:50
14148,2013-11-07 18:21:23
14149,2013-11-07 18:49:15
14150,2013-11-07 18:33:34
14151,2013-11-07 18:32:31
14152,2013-11-07 18:38:41
14153,2013-11-07 18:40:42
14154,2013-11-07 18:45:11
14155,2013-11-07 18:53:35
14156,2013-11-07 18:53:49
14157,2013-11-07 18:56:24
14158,2013-11-07 18:56:52
14159,2013-11-07 19:05:38
14160,2013-11-07 19:13:10
14161,2013-11-07 19:18:55
14162,2013-11-07 19:23:37
14163,2013-11-07 19:24:58
14164,2013-11-07 19:30:58
14165,2013-11-07 19:44:07
14166,2013-11-07 21:12:48
14167,2013-11-07 19:51:42
14168,2013-11-07 20:04:32
14169,2013-11-07 20:05:58
14170,2013-11-07 20:17:24
14171,2013-11-07 20:20:31
14172,2013-11-07 20:19:46
14173,2013-11-07 20:35:29
14174,2013-11-07 20:40:54
14175,2013-11-07 20:52:30
14176,2013-11-07 20:52:32
14177,2013-11-07 21:09:50
14178,2013-11-07 21:10:05
14179,2013-11-07 21:08:31
14180,2013-11-07 21:08:47
14181,2013-11-07 21:19:40
14182,2013-11-07 21:28:03
14183,2013-11-07 21:33:08
14184,2013-11-07 21:33:29
14185,2013-11-07 21:39:04
14186,2013-11-07 21:52:07
14187,2013-11-07 22:13:04
14188,2013-11-07 22:19:46
14189,2013-11-07 22:24:06
14190,2013-11-07 22:30:53
14191,2013-11-07 22:32:08
14192,2013-11-07 22:33:04
14193,2013-11-07 22:34:37
14194,2013-11-07 22:51:38
14195,2013-11-07 23:06:24
14196,2013-11-07 23:09:52
14197,2013-11-07 23:31:50
14198,2013-11-07 23:36:19
14199,2013-11-07 23:39:22
14200,2013-11-07 23:42:36
14201,2013-11-07 23:54:22
14202,2013-11-07 23:58:20
14203,2013-11-08 00:22:00
14204,2013-11-08 00:25:04
14205,2013-11-08 00:26:25
14206,2013-11-08 00:31:46
14207,2013-11-08 00:47:17
14208,2013-11-08 00:55:19
14209,2013-11-08 01:08:01
14210,2013-11-08 01:30:14
14211,2013-11-08 01:52:09
14212,2013-11-08 01:54:35
14213,2013-11-08 01:58:36
14214,2013-11-08 02:00:59
14215,2013-11-08 02:07:27
14216,2013-11-08 02:15:42
14217,2013-11-08 02:19:45
14218,2013-11-08 03:01:41
14219,2013-11-08 03:07:16
14220,2013-11-08 03:26:09
14221,2013-11-08 03:25:48
14222,2013-11-09 02:56:33
14223,2013-11-08 03:35:35
14224,2013-11-08 03:34:48
14225,2013-11-08 03:34:31
14226,2013-11-08 03:35:53
14227,2013-11-08 03:41:44
14228,2013-11-08 03:58:23
14229,2013-11-08 04:14:31
14230,2013-11-08 04:19:16
14231,2013-11-08 04:22:32
14232,2013-11-08 04:43:14
14233,2013-11-08 05:08:32
14234,2013-11-08 05:42:39
14235,2013-11-08 06:00:26
14236,2013-11-08 06:08:38
14237,2013-11-08 06:14:15
14238,2013-11-08 06:26:36
14239,2013-11-08 06:43:54
14240,2013-11-08 07:09:38
14241,2013-11-08 07:07:17
14242,2013-11-08 07:08:22
14243,2013-11-08 07:10:57
14244,2013-11-08 07:17:44
14245,2013-11-08 07:41:14
14246,2013-11-08 07:44:13
14247,2013-11-08 07:51:00
14248,2013-11-08 07:57:48
14249,2013-11-08 07:58:36
14250,2013-11-08 08:03:41
14251,2013-11-08 08:05:42
14252,2013-11-08 08:11:15
14253,2013-11-08 08:08:53
14254,2013-11-08 08:10:46
14255,2013-11-08 08:28:04
14256,2013-11-08 08:34:58
14257,2013-11-08 08:44:32
14258,2013-11-08 08:53:47
14259,2013-11-08 08:54:35
14260,2013-11-08 08:57:21
14261,2013-11-08 09:11:59
14262,2013-11-08 09:08:43
14263,2013-11-08 09:07:17
14264,2013-11-08 09:10:13
14265,2013-11-08 09:17:34
14266,2013-11-08 09:27:53
14267,2013-11-08 09:33:17
14268,2013-11-08 09:41:57
14269,2013-11-08 09:51:42
14270,2013-11-08 09:48:10
14271,2013-11-08 10:00:25
14272,2013-11-08 10:07:21
14273,2013-11-08 10:39:41
14274,2013-11-08 10:18:44
14275,2013-11-08 10:22:28
14276,2013-11-08 10:24:54
14277,2013-11-08 10:26:58
14278,2013-11-08 10:36:27
14279,2013-11-08 10:40:13
14280,2013-11-08 10:40:49
14281,2013-11-08 10:39:59
14282,2013-11-08 10:49:57
14283,2013-11-08 10:52:51
14284,2013-11-08 10:58:01
14285,2013-11-08 10:57:46
14286,2013-11-08 10:59:52
14287,2013-11-08 11:03:06
14288,2013-11-08 11:04:12
14289,2013-11-08 11:09:11
14290,2013-11-08 11:13:01
14291,2013-11-08 11:25:12
14292,2013-11-08 11:26:19
14293,2013-11-08 11:27:52
14294,2013-11-08 11:28:59
14295,2013-11-08 11:29:06
14296,2013-11-08 11:29:35
14297,2013-11-08 11:33:04
14298,2013-11-08 11:35:19
14299,2013-11-08 11:36:07
14300,2013-11-08 11:38:49
14301,2013-11-08 11:39:04
14302,2013-11-08 11:43:31
14303,2013-11-08 11:43:16
14304,2013-11-08 18:32:01
14305,2013-11-08 11:47:24
14306,2013-11-08 11:52:12
14307,2013-11-08 11:57:22
14308,2013-11-08 11:57:33
14309,2013-11-08 12:01:20
14310,2013-11-08 12:02:27
14311,2013-11-08 12:12:50
14312,2013-11-08 12:20:11
14313,2013-11-08 12:31:02
14314,2013-11-08 12:25:37
14315,2013-11-08 12:36:36
14316,2013-11-08 12:38:03
14317,2013-11-08 12:45:54
14318,2013-11-08 12:48:29
14319,2013-11-08 12:49:58
14320,2013-11-08 12:54:15
14321,2013-11-08 12:57:21
14322,2013-11-08 12:57:50
14323,2013-11-08 13:06:06
14324,2013-11-08 13:00:03
14325,2013-11-08 13:02:03
14326,2013-11-08 13:03:44
14327,2013-11-08 13:03:25
14328,2013-11-08 13:06:05
14329,2013-11-08 13:07:07
14330,2013-11-08 13:13:28
14331,2013-11-08 13:13:54
14332,2013-11-08 13:21:14
14333,2013-11-08 13:23:46
14334,2013-11-08 13:25:51
14335,2013-11-08 13:33:22
14336,2013-11-08 13:34:55
14337,2013-11-08 13:35:15
14338,2013-11-08 13:36:11
14339,2013-11-08 13:37:29
14340,2013-11-08 14:10:01
14341,2013-11-08 13:44:14
14342,2013-11-08 13:46:48
14343,2013-11-08 13:49:55
14344,2013-11-08 13:51:03
14345,2013-11-08 13:51:39
14346,2013-11-08 13:58:07
14347,2013-11-08 13:58:22
14348,2013-11-08 14:02:58
14349,2013-11-08 14:08:07
14350,2013-11-08 14:11:36
14351,2013-11-08 14:12:11
14352,2013-11-08 14:27:29
14353,2013-11-08 14:31:31
14354,2013-11-08 14:34:50
14355,2013-11-08 14:37:03
14356,2013-11-08 14:42:38
14357,2013-11-08 14:43:55
14358,2013-11-08 14:47:29
14359,2013-11-08 14:49:22
14360,2013-11-08 14:53:14
14361,2013-11-08 14:55:47
14362,2013-11-08 14:57:42
14363,2013-11-08 15:06:22
14364,2013-11-08 15:05:32
14365,2013-11-08 15:15:46
14366,2013-11-08 15:28:02
14367,2013-11-08 15:24:54
14368,2013-11-08 15:27:32
14369,2013-11-08 15:29:09
14370,2013-11-08 15:30:06
14371,2013-11-08 15:33:49
14372,2013-11-08 15:38:23
14373,2013-11-08 15:38:00
14374,2013-11-08 15:40:52
14375,2013-11-08 15:53:06
14376,2013-11-08 15:56:21
14377,2013-11-08 16:05:42
14378,2013-11-08 16:08:28
14379,2013-11-08 16:09:42
14380,2013-11-08 16:25:15
14381,2013-11-08 16:25:17
14382,2013-11-08 16:27:03
14383,2013-11-08 16:28:15
14384,2013-11-08 16:29:56
14385,2013-11-08 16:30:35
14386,2013-11-08 16:31:10
14387,2013-11-08 16:32:37
14388,2013-11-08 16:33:37
14389,2013-11-08 16:33:27
14390,2013-11-08 16:34:46
14391,2013-11-08 17:00:39
14392,2013-11-08 16:47:20
14393,2013-11-08 16:49:02
14394,2013-11-08 16:48:18
14395,2013-11-08 16:52:43
14396,2013-11-08 16:52:25
14397,2013-11-08 16:53:38
14398,2013-11-08 16:54:40
14399,2013-11-08 16:57:49
14400,2013-11-08 16:58:39
14401,2013-11-08 17:01:51
14402,2013-11-08 17:08:40
14403,2013-11-08 17:25:44
14404,2013-11-08 17:23:23
14405,2013-11-08 17:24:54
14406,2013-11-08 17:29:48
14407,2013-11-08 17:47:07
14408,2013-11-08 17:38:35
14409,2013-11-08 17:43:53
14410,2013-11-08 18:02:00
14411,2013-11-08 18:02:22
14412,2013-11-08 18:06:13
14413,2013-11-08 18:11:28
14414,2013-11-08 18:14:37
14415,2013-11-08 18:23:30
14416,2013-11-08 18:42:10
14417,2013-11-08 18:20:08
14418,2013-11-08 18:20:36
14419,2013-11-08 18:24:26
14420,2013-11-08 18:26:13
14421,2013-11-08 18:27:12
14422,2013-11-08 18:28:53
14423,2013-11-08 18:43:44
14424,2013-11-08 18:30:55
14425,2013-11-08 18:30:40
14426,2013-11-08 18:31:50
14427,2013-11-08 18:45:40
14428,2013-11-08 18:55:31
14429,2013-11-08 19:07:16
14430,2013-11-08 19:00:06
14431,2013-11-08 19:10:22
14432,2013-11-08 19:11:10
14433,2013-11-08 19:17:41
14434,2013-11-08 19:18:01
14435,2013-11-08 19:19:02
14436,2013-11-08 19:28:57
14437,2013-11-08 19:22:13
14438,2013-11-08 19:23:40
14439,2013-11-08 19:33:37
14440,2013-11-08 19:34:26
14441,2013-11-08 19:36:55
14442,2013-11-08 19:50:00
14443,2013-11-08 19:51:48
14444,2013-11-08 20:13:37
14445,2013-11-08 19:58:12
14446,2013-11-08 20:07:26
14447,2013-11-08 20:10:37
14448,2013-11-08 20:11:07
14449,2013-11-08 20:18:48
14450,2013-11-08 20:23:13
14451,2013-11-08 20:20:08
14452,2013-11-08 20:21:46
14453,2013-11-08 20:25:58
14454,2013-11-08 20:46:52
14455,2013-11-08 20:36:31
14456,2013-11-08 20:46:30
14457,2013-11-08 20:40:42
14458,2013-11-08 20:51:01
14459,2013-11-08 20:59:35
14460,2013-11-08 21:10:06
14461,2013-11-08 21:16:23
14462,2013-11-08 21:24:48
14463,2013-11-08 21:48:32
14464,2013-11-08 21:41:11
14465,2013-11-08 21:44:25
14466,2013-11-08 21:47:43
14467,2013-11-08 22:05:38
14468,2013-11-08 22:06:24
14469,2013-11-08 22:36:13
14470,2013-11-08 22:21:22
14471,2013-11-08 22:24:52
14472,2013-11-08 22:25:48
14473,2013-11-08 22:28:45
14474,2013-11-08 22:33:35
14475,2013-11-08 22:46:45
14476,2013-11-08 22:59:45
14477,2013-11-08 23:10:29
14478,2013-11-08 23:24:35
14479,2013-11-08 23:59:49
14480,2013-11-08 23:26:14
14481,2013-11-08 23:28:55
14482,2013-11-08 23:37:13
14483,2013-11-09 14:42:47
14484,2013-11-09 01:00:25
14485,2013-11-09 00:47:44
14486,2013-11-09 00:56:01
14487,2013-11-09 00:55:29
14488,2013-11-09 01:09:00
14489,2013-11-09 01:17:06
14490,2013-11-09 01:47:10
14491,2013-11-09 01:18:47
14492,2013-11-09 01:43:20
14493,2013-11-09 02:09:36
14494,2013-11-09 02:10:53
14495,2013-11-09 02:13:15
14496,2013-11-09 02:25:36
14497,2013-11-09 02:31:46
14498,2013-11-09 02:48:56
14499,2013-11-09 02:51:22
14500,2013-11-09 03:08:08
14501,2013-11-09 03:09:15
14502,2013-11-09 03:16:33
14503,2013-11-09 03:14:41
14504,2013-11-09 03:16:41
14505,2013-11-09 03:27:07
14506,2013-11-09 03:43:52
14507,2013-11-09 03:49:44
14508,2013-11-09 03:49:29
14509,2013-11-09 04:01:26
14510,2013-11-09 04:05:55
14511,2013-11-09 04:27:03
14512,2013-11-09 04:38:54
14513,2013-11-09 04:52:26
14514,2013-11-09 05:00:05
14515,2013-11-09 05:14:33
14516,2013-11-09 05:27:50
14517,2013-11-09 05:34:55
14518,2013-11-09 05:37:43
14519,2013-11-09 05:50:33
14520,2013-11-09 05:58:40
14521,2013-11-09 05:57:15
14522,2013-11-09 05:59:47
14523,2013-11-09 06:27:46
14524,2013-11-09 05:58:48
14525,2013-11-09 06:10:29
14526,2013-11-09 06:33:52
14527,2013-11-09 06:28:48
14528,2013-11-09 06:32:01
14529,2013-11-09 06:43:47
14530,2013-11-09 06:53:07
14531,2013-11-09 07:26:56
14532,2013-11-09 07:39:29
14533,2013-11-09 07:42:49
14534,2013-11-09 07:43:17
14535,2013-11-09 07:52:55
14536,2013-11-09 08:01:16
14537,2013-11-09 08:10:27
14538,2013-11-09 08:19:17
14539,2013-11-09 08:50:31
14540,2013-11-09 08:46:20
14541,2013-11-09 08:55:21
14542,2013-11-09 08:54:34
14543,2013-11-09 08:53:10
14544,2013-11-09 09:19:39
14545,2013-11-09 09:29:16
14546,2013-11-09 09:43:13
14547,2013-11-09 09:44:26
14548,2013-11-09 09:51:14
14549,2013-11-09 10:05:57
14550,2013-11-09 10:38:08
14551,2013-11-09 10:24:53
14552,2013-11-09 10:27:46
14553,2013-11-09 10:28:00
14554,2013-11-09 10:33:07
14555,2013-11-09 10:30:29
14556,2013-11-09 10:32:52
14557,2013-11-09 10:34:54
14558,2013-11-09 10:34:04
14559,2013-11-09 10:46:30
14560,2013-11-09 10:41:00
14561,2013-11-09 10:40:16
14562,2013-11-09 10:47:28
14563,2013-11-09 10:52:58
14564,2013-11-09 11:00:44
14565,2013-11-09 11:18:20
14566,2013-11-09 11:25:39
14567,2013-11-09 11:28:27
14568,2013-11-09 11:40:16
14569,2013-11-09 11:43:54
14570,2013-11-09 11:48:47
14571,2013-11-09 12:13:38
14572,2013-11-09 12:14:31
14573,2013-11-09 12:22:26
14574,2013-11-09 12:26:09
14575,2013-11-09 12:26:43
14576,2013-11-09 12:28:29
14577,2013-11-09 12:27:45
14578,2013-11-09 12:34:31
14579,2013-11-09 12:39:56
14580,2013-11-09 12:41:51
14581,2013-11-09 12:42:00
14582,2013-11-09 13:02:15
14583,2013-11-09 12:44:04
14584,2013-11-09 12:45:29
14585,2013-11-09 12:47:22
14586,2013-11-09 12:49:39
14587,2013-11-09 12:53:03
14588,2013-11-09 12:55:30
14589,2013-11-09 12:59:14
14590,2013-11-09 12:57:21
14591,2013-11-09 13:02:11
14592,2013-11-09 13:07:03
14593,2013-11-09 13:16:55
14594,2013-11-09 13:23:09
14595,2013-11-09 13:30:22
14596,2013-11-09 13:37:24
14597,2013-11-09 13:51:26
14598,2013-11-09 13:48:44
14599,2013-11-09 13:49:59
14600,2013-11-09 13:51:47
14601,2013-11-09 14:05:57
14602,2013-11-09 13:59:50
14603,2013-11-09 14:02:25
14604,2013-11-09 14:13:58
14605,2013-11-09 14:08:18
14606,2013-11-09 14:17:06
14607,2013-11-09 14:21:57
14608,2013-11-09 14:52:57
14609,2013-11-09 14:25:57
14610,2013-11-09 14:27:49
14611,2013-11-09 14:27:39
14612,2013-11-09 14:34:52
14613,2013-11-09 14:34:24
14614,2013-11-09 14:36:30
14615,2013-11-09 14:38:09
14616,2013-11-09 14:39:11
14617,2013-11-09 14:40:22
14618,2013-11-09 14:46:02
14619,2013-11-09 14:45:24
14620,2013-11-09 14:46:25
14621,2013-11-09 14:53:07
14622,2013-11-09 14:50:59
14623,2013-11-09 14:52:25
14624,2013-11-09 14:55:00
14625,2013-11-09 14:58:09
14626,2013-11-09 15:00:06
14627,2013-11-09 15:02:02
14628,2013-11-09 15:04:52
14629,2013-11-09 15:09:32
14630,2013-11-09 15:15:26
14631,2013-11-09 15:28:51
14632,2013-11-09 15:30:41
14633,2013-11-09 15:30:05
14634,2013-11-09 15:30:36
14635,2013-11-09 15:31:59
14636,2013-11-09 15:36:39
14637,2013-11-09 15:39:56
14638,2013-11-09 15:44:33
14639,2013-11-09 15:47:26
14640,2013-11-09 15:51:47
14641,2013-11-09 15:53:40
14642,2013-11-09 16:03:47
14643,2013-11-09 16:00:36
14644,2013-11-09 16:02:08
14645,2013-11-09 16:03:51
14646,2013-11-09 16:04:39
14647,2013-11-09 16:06:13
14648,2013-11-09 16:18:45
14649,2013-11-09 16:25:56
14650,2013-11-09 16:29:34
14651,2013-11-09 16:38:30
14652,2013-11-09 16:39:40
14653,2013-11-09 16:40:35
14654,2013-11-09 16:44:05
14655,2013-11-09 16:45:10
14656,2013-11-09 17:16:08
